뉴스 제목	댓글 내용	타입
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	우리 갈길 가면 미국은 가라고 할 것임. 대신 주한미군 철수할 것임.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아니 정은이가 싫다는데 참 가관이다 역사에 어떻게 기록될까봐 겁나네 보네 가장 한일도 없고 줏대도 없고 선조보다도 더 쩌다 같다고 기록될까봐 개쇼쇼와 햇소리만 5년내내 하다 그만 두엇다고 기록될까봐 겁나나 보네 그러네 좀 소신도 지키고 하지 지금 윤누구 한테도 똑소리 나게 한번 이애기 해보면 좋것다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	정으니님 정으니님 하고 싹싹 빌어 ! 구걸평화 !거짓평화 ! 삶은소대가리 계에셰에끼이 !	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	겨레? 그런 논리면 한국 전쟁 자체가 발발하지 않았겠죠? 지금도 북조선은 한국전쟁을 북침이라고 주장하고 있는데...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	좋겠다. 대깨문. 평화대통령, 평화당이라.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북에 안주면 군사충돌 대규모 식량지원 비료지원 달러주면 한국 미국 금융제재 대기업과 은행 연쇄파산 선택하라우~~말이 평화평화 어느것이나 전쟁이다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	%둥이 는 무었을 못할깡ㅇㅇㅇ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	짜증난다. 전략무기는 왜사왔냐...F35는 장식용이냐...평화는 주먹에서 나온다. 도발하면 바로 전면전 들어가 북신통일 해버려라.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	우리 국민들이 뭐 김정은한테 잘못한거 있습니까? 도대체 우리한테 왜이러는겁니까..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	문재인이 울고있습니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	쇼할때가 좋았지  이새끼 돼지한테도부족해서 주방장한테 처발리는놈  이리끌리고 저리끌리고 삘내려와라	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	정은이가 부모를 잘못만나 그렇습니다...정은아~어른이 말씀하시면 잘 새겨듣는 맛도 있어야 하는거야...동생 여정이도 잘 다독이고~ 어른 앞에서 담배질 하지말고~~정은이 볼 때 마다 안스러워 죽겠다...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그래서 본인에게 쳐먹는다는 말한 주적도 용서한다고? 근데 또 박근혜는 용서못하고?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	ㅁㅊ. 제발 정신 차려욧!!!!!!!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	도발한다는데   이참에 없애버리지?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	경제 폭망시켜 놓고 빨갱이들한테 장기라도 떼어 줄 기세네..요즘하는 꼴이나 군기강 보면 제2 베트남 농담처럼 들리지가 않아	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	너만! 혼자 짝사랑하면 사랑이 되나? 평화가 되나? 독재집단 본질이 뭐요? 대한민국의 적화 아니요? 그래서 김일성이 6.25를 일으켜 300만 젊은이가 희생되었고, 1000만 이산가족이 생기지 않았소? 정전협정 후 5만여회 도발로 우리 젊은이들이 희생되지 않았소? 그런데 당신이 대리고 있는 주변사람들은 이독재자를 도와 대한민국을 전복하려 시도한 주사파와 사회주의 혁명가들이 가득하고요. 그리고 그 수많은 협정, 선언 우리가 위반해 유아무야 되었나요? 독재집단이 이런거 맺어놓고 번번히 어기지 않소... 체제유지만 하여 몇몇만 호의호식	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	으이구...한심하다 한심해 국가 원수란 사람이 고작......에~휴	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	냉면 처먹고 속차려라.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북한을 정상인 상태라고 믿는 청와대보면.............한심하다못해 참담하다.!  국제사회가 말로하는걸 서로 믿고 약속지키는 그런 구조라고 믿는건 아니겠지? 제발 꿈속에서 나와라!!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	저 떠라이식히 귀신은 뭐하나 안잡아가고,	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	평화의 정의도 모르는 천치인가. 학교에서 일진에게 돈 갖다 받치면서 하루 하루 안 맞고 사는거랑 뭐가 다르냐. 당신 눈에는 이런게 평화로 보이세요?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북돼지가 언제 약속지키는거 봤냐? 하여간 대통령이란 작자가 순진해가지고.. 이래서 5000만 국민을 어떻게 보호하나?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	8천만겨레앞 너 은퇴해라 김정은도	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	현실을 인지못하고 상황파악이 안되는건지 알면서도 회피하는건지 아님 그냥 무능한건지 정말 역대급이다 역대급 에혀	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	매번 속고 당해도 또 돈퍼주는 이유가 뭐냐?? 국민들이 피땀 흘려 돈벌어서 내는 세금 북한에 퍼주는 이유가 뭐냐고 도데체!!!!!!!!!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	남조선 절대존엄에 대한  북조선 일개  계집이 입에 거품을 물고 짖어되었다   그 답이 고작  빛바랜 달력 뒤적이며  회상하는건가?  이미  이남을 적대시 하기로 천명한  걸 잊었는가? 어떻게 할 것인지 국민들을 보아라	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이놈 게이임? 남자 왤캐 좋아함	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이게 더불어만진당이 말하는 공정이 있는 나라냐 ㅋㅋㅋㅋ 황제병사 찍어내는 게?? 조국, 윤미향, 북한 앞잡이?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	혼자서 벽보고 삿대질 하고 계시네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	평화는 강한 힘앞에서 이뤄지는거지 니 주둥이에서 나오는 아무 의미도 없는 단어에서 나오는게 아니다 재앙아. 니입으로그랬잖아 니가 레이건존경한다며? 레이건이 뭐랬냐 항복을 받아내는것이 가장 빠르게 평화로 가는 길이라고	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	남북평화는 중요하다. 하지만 이거는 평화가 아니다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	뭐가무섭냐?도발하면 바로 압록강. 두만강까지 밀고올라가 통일시키면되지?대통령은 국방에 자신이없나봐요?그럼 ㅈ금이라도 경제 와 국방에 투자좀하시죠선심쓰는데 국비 소진하지말고.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아가뤼 파이터 ????	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	??? "김정은이 가장 두려워하는 대통령 될 것"	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	저런 개 &*믿고 어떻게 자식을 군대에보내나   문바들이나 군복입고 문어벙이한테 충성해라 다른사람들은 개죽음 싫다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	소 귀에 경읽기 ... 벌써 김여정 측은 도발 준비에 여념하고 있을 것 같은데 우리 통치권자 님께서는 의미 없는 줄다리기 하시는 군요.. 이제 그만 현실 자각하고 우리나라부터 챙깁시다..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이 얼마나 ㅂㅅ 같은가...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	선거조작 안했으면 지금쯤 탄핵 당할까봐 벌벌벌 떨 신세였으면서 ㅉㅉ 언제까지 평화 쇼할거냐?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	분명히 오늘 내일, 니는 또 북한한테 또 니가 좋아하는 욕 쳐먹을거다. 내가 장담한다. 이제는 냉면 쳐 먹는것도 모잘라서 욕까지 쳐 먹나.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	너색기 사기꾼	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그건 니 생각이고!  부칸 살인마는  첨부터 그럴맘이  없었음!  그애비에 그할애비까지  하는짓거리가  똑같아!  악당시키들	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	옥류관 주방장이 무섭나보다ㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	3류 소설을 쓰는구나	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	한심스럽네! 여정이한마디에 새벽12시부터 허겁지겁NSC소집    주사파에 둘러싸여 회의한결과가 ................. 그러니 능력도안되면서 냉면은 왜먹냐? 맘 편하게 양산갈수있을까?청와대 주방장은 입이없냐? 평화는 문씨머리속에만있고 정은 남매에는 적화통일평화밖에 없다! 동상이몽 하는거야! 정신차리자!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	50년넘게 통수맞고도 아직 통수가 모자란듯	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	옥류관 주방장 앞에서 한 약속 되돌려선 안된다!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	8천만 겨레앞에서 생쑈했잖아18~ 확성기 틀어라18~	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	야는 또 머래냐??? 하품이 다나오네. 그걸 우리한테 이야기 왜하냐?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북한의 개	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이제  저사진속의빨갱이는  잘하든  못하든  그냥  국수나 ㅊ ㅕ 먹어라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이한마디면 끝 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	중국몽 이루려면 북한의 협조가 필요하지 ㅋㅋㅋㅋ 대단하다~ 대깨문!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	저인간 끌어내려야 한다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	현실을  직시하지못하는건 아닌지  너무도 다른 현실과 의 약속 인것처럼  답답합니다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	결국 쇼만하고~~돈은  돈대로  결과는 무능력자  ㅠㅠ국민을 조롱거리로 다 만들곤	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	부정선거발각되니  엉까네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	현실외면 정치는 이제 그만	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	스토커는 중범죄입니다, 정은이한테 삶은소대가리 소리 들어가면서 대변인짖거리 하지마라, "대한민국"국민들 자존심도 생각해야지 이게 뭐냐..?.!.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아직도?  평화?  이제 좀 그만해라~  핵포기할것 같니?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이러시는 이유가 있을 것 아닙니까..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	ㅋㅋㅋㅋ 이건 마치 여자가 이별을 고하는 남자에게 "우리의 맹세를 되돌릴 수 없다" 고 하는 것 같은데?문화예술계 인사들이 대통령님을 지지한다고 하더라도 현실은 드라마 영화가 아닙니다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	당신같은 사람이 대통령으로 있는한 남북 화합은 힘들것 같다.화합을 하려면 서로 대화나 협력을 해야지...지금처럼 북측의 일방적인 지시에 남측의 순종적인 지시이행...지금 정부가 제대로된 정부인지 의심스럽네....	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북한은 아니래..8천만 겨레?....탱크로  쳐들어 온 북한을..?  꿈에선 좀  깨어나는게...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	대결시대로 돌아가지도 않을테니 걱정마라... 지금 남북 격차가 엄청나고 김정은의 권력도 불안한 상황이라 북한에 대한 압박을 계속 지속하면 결국 붕괴되어 대결할 여력조차 없을거다. 그러니 북한에 돈 퍼주거나 제재를 조금이라도 풀어 호흡기 연장해줄 생각은 절대 마라... 가뜩이나 이딴짓 때문에 30년째 통일 기회를 자꾸 날려버리고 있으니...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	당신은 왜 마스크 안 써 ...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	진짜 제정신 아니네 이름이랑 똑같네 큰일이다 대한민국	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	걍 가라 저족으로 무슨약점을잡혓는지 주방장이 처먹고 요사스럽게 어쩌구하는데도 입도뻥긋못하고 ㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아 좀   이제 짝사랑 그만하시고국민 좀 챙기세요!어린 애들이 학대 당하고  실업율은 높아가고흉악범은 난무 하고 있어요.그리고 함께 일하시는 분들 단속 좀 잘하시고!	
